order_key,customer_key,date_key,geo_key,channel_key,payment_key,discount_rate_level_key,flag_key,campaign_key,total_items,unique_products,subtotal,discount_amount,discount_rate,shipping_cost,tax_amount,revenue,profit,profit_margin,days_to_ship,days_to_deliver,ship_to_delivery_days,order_date,ship_date,delivery_date
42364,15328,906,17,2,12,1,13,NULL,5,3,123.06,0.00,0.00,22.39,8.61,154.06,59.81,38.82,NULL,NULL,NULL,2026-06-24,NULL,NULL
42365,8828,745,13,4,6,1,16,NULL,4,4,307.55,0.00,0.00,5.36,61.51,374.42,87.50,23.37,1,5,4,2026-01-14,2026-01-15,2026-01-19
42366,11498,543,6,21,6,1,4,NULL,2,2,47.45,0.00,0.00,4.48,6.17,58.10,22.33,38.43,3,9,6,2025-06-26,2025-06-29,2025-07-05
42367,6021,842,1,21,2,1,4,NULL,4,4,131.40,0.00,0.00,0.00,13.14,144.54,47.33,32.75,3,9,6,2026-04-21,2026-04-24,2026-04-30
42368,9847,490,6,21,10,3,19,NULL,3,3,68.08,4.55,5.71,7.86,8.26,79.65,26.60,33.40,0,5,5,2025-05-04,2025-05-04,2025-05-09
42369,6350,375,17,22,6,5,16,NULL,2,2,32.31,5.99,16.98,7.11,1.84,35.27,5.35,15.17,0,3,3,2025-01-09,2025-01-09,2025-01-12
42370,2542,245,13,24,19,1,19,NULL,4,2,36.85,0.00,0.00,7.54,7.37,51.76,12.68,24.50,2,7,5,2024-09-01,2024-09-03,2024-09-08
42371,6218,394,17,21,6,1,19,NULL,2,2,45.20,0.00,0.00,5.33,3.16,53.69,19.62,36.54,0,4,4,2025-01-28,2025-01-28,2025-02-01
42372,20187,754,17,4,2,1,4,NULL,2,2,93.44,0.00,0.00,3.60,6.54,103.58,44.63,43.09,0,6,6,2026-01-23,2026-01-23,2026-01-29
42373,4798,662,20,20,11,1,19,NULL,2,2,39.23,0.00,0.00,5.86,2.75,47.84,14.66,30.64,1,4,3,2025-10-23,2025-10-24,2025-10-27
42374,2971,232,20,3,20,1,20,NULL,5,5,161.69,0.00,0.00,0.00,11.32,173.01,51.99,30.05,0,4,4,2024-08-19,2024-08-19,2024-08-23
42375,20116,958,9,24,7,5,3,6,2,2,43.18,8.52,18.63,4.49,6.59,45.74,11.70,25.58,NULL,NULL,NULL,2026-08-15,NULL,NULL
42376,18393,671,9,11,6,5,19,NULL,7,5,167.78,27.89,16.03,7.54,26.58,174.01,23.54,13.53,0,4,4,2025-11-01,2025-11-01,2025-11-05
42377,6073,899,19,3,10,4,19,NULL,4,3,169.20,17.22,10.19,6.32,10.64,168.94,52.27,30.94,0,2,2,2026-06-17,2026-06-17,2026-06-19
42378,7561,843,19,1,10,1,16,NULL,4,3,104.85,0.00,0.00,0.00,7.34,112.19,32.71,29.16,0,5,5,2026-04-22,2026-04-22,2026-04-27
42379,21869,468,17,21,2,1,16,NULL,3,3,184.61,0.00,0.00,0.00,12.92,197.53,89.23,45.17,2,4,2,2025-04-12,2025-04-14,2025-04-16
42380,15217,754,18,21,7,1,9,NULL,5,5,63.03,0.00,0.00,16.23,4.41,83.67,29.67,35.46,0,2,2,2026-01-23,2026-01-23,2026-01-25
42381,8465,780,11,18,6,2,4,3,2,2,51.72,2.88,4.70,3.11,9.28,61.23,18.06,29.50,2,8,6,2026-02-18,2026-02-20,2026-02-26
42382,15294,950,20,17,19,3,8,NULL,5,3,220.23,20.92,9.81,0.00,13.95,213.26,53.61,25.14,NULL,NULL,NULL,2026-08-07,NULL,NULL
42383,8254,925,6,21,10,1,9,NULL,3,3,98.58,0.00,0.00,12.58,12.82,123.98,38.70,31.21,0,1,1,2026-07-13,2026-07-13,2026-07-14
42384,15051,717,9,22,20,1,10,NULL,2,2,97.87,0.00,0.00,15.33,18.60,131.80,39.96,30.32,1,2,1,2025-12-17,2025-12-18,2025-12-19
42385,20354,198,20,3,8,5,20,NULL,3,1,47.74,7.47,15.24,5.91,2.82,49.00,7.57,15.45,1,6,5,2024-07-16,2024-07-17,2024-07-22
42386,5901,598,17,3,15,6,18,NULL,3,1,102.34,21.46,24.80,0.00,5.66,86.54,27.00,31.20,NULL,NULL,NULL,2025-08-20,NULL,NULL
42387,3897,338,13,19,14,5,9,NULL,4,2,90.69,16.84,15.98,16.76,14.77,105.38,12.05,11.43,0,1,1,2024-12-03,2024-12-03,2024-12-04
42388,12978,942,9,24,6,1,19,NULL,5,2,200.38,0.00,0.00,0.00,38.07,238.45,66.27,27.79,0,4,4,2026-07-30,2026-07-30,2026-08-03
42389,13271,128,13,21,18,5,19,NULL,2,2,77.18,15.22,18.89,6.24,12.39,80.59,9.06,11.24,1,3,2,2024-05-07,2024-05-08,2024-05-10
42390,2306,812,11,3,6,6,2,NULL,1,1,13.03,3.46,22.42,4.04,1.82,15.43,2.49,16.14,1,NULL,NULL,2026-03-22,2026-03-23,NULL
42391,19655,228,19,23,18,1,19,NULL,2,2,142.96,0.00,0.00,6.35,10.01,159.32,52.14,32.73,2,7,5,2024-08-15,2024-08-17,2024-08-22
42392,5622,957,15,21,6,1,1,NULL,3,3,62.54,0.00,0.00,4.91,12.51,79.96,22.45,28.08,3,8,5,2026-08-14,2026-08-17,2026-08-22
42393,17842,760,5,23,6,1,19,NULL,1,1,16.20,0.00,0.00,6.47,2.11,24.78,7.80,31.48,1,4,3,2026-01-29,2026-01-30,2026-02-02
42394,18002,591,20,22,18,5,19,NULL,6,5,220.37,37.60,19.23,0.00,12.79,195.56,29.81,15.24,2,4,2,2025-08-13,2025-08-15,2025-08-17
42395,273,504,14,24,6,2,14,NULL,4,2,42.85,2.67,3.81,21.80,8.04,70.02,15.33,21.89,0,0,0,2025-05-18,2025-05-18,2025-05-18
42396,118,628,1,21,8,1,20,NULL,3,2,61.57,0.00,0.00,5.87,6.16,73.60,23.41,31.81,0,3,3,2025-09-19,2025-09-19,2025-09-22
42397,11040,36,11,16,6,1,1,NULL,3,2,87.76,0.00,0.00,3.67,16.67,108.10,41.29,38.20,0,4,4,2024-02-05,2024-02-05,2024-02-09
42398,13776,57,19,11,16,7,3,NULL,4,3,148.49,38.18,31.22,4.28,7.72,122.31,29.20,23.87,NULL,NULL,NULL,2024-02-26,NULL,NULL
42399,18147,763,20,21,10,1,9,NULL,4,3,158.05,0.00,0.00,17.42,11.06,186.53,68.14,36.53,0,1,1,2026-02-01,2026-02-01,2026-02-02
42400,4667,446,20,23,6,1,4,NULL,4,3,82.78,0.00,0.00,3.73,5.79,92.30,36.40,39.44,3,8,5,2025-03-21,2025-03-24,2025-03-29
42401,18336,289,19,17,18,1,6,NULL,3,2,71.18,0.00,0.00,12.36,4.98,88.52,30.85,34.85,1,2,1,2024-10-15,2024-10-16,2024-10-17
42402,8834,400,20,22,7,5,6,3,4,3,29.20,6.34,17.37,12.04,1.60,36.50,4.82,13.21,0,2,2,2025-02-03,2025-02-03,2025-02-05
42403,2556,314,19,22,10,1,14,NULL,6,6,77.88,0.00,0.00,21.32,5.45,104.65,28.99,27.70,0,1,1,2024-11-09,2024-11-09,2024-11-10
42404,12565,115,18,9,10,6,17,NULL,2,2,83.13,17.92,23.36,6.94,4.56,76.71,7.03,9.16,0,NULL,NULL,2024-04-24,2024-04-24,NULL
42405,13451,417,18,10,18,1,9,NULL,3,1,79.33,0.00,0.00,12.54,5.55,97.42,25.60,26.28,0,1,1,2025-02-20,2025-02-20,2025-02-21
42406,6330,562,8,21,9,7,18,NULL,4,3,261.13,77.10,37.08,0.00,23.92,207.95,5.56,2.67,NULL,NULL,NULL,2025-07-15,NULL,NULL
42407,18189,172,20,24,8,1,8,3,2,2,34.67,0.00,0.00,16.69,2.43,53.79,11.43,21.25,NULL,NULL,NULL,2024-06-20,NULL,NULL
42408,1935,107,6,10,6,1,1,NULL,4,3,73.14,0.00,0.00,3.50,9.51,86.15,24.50,28.44,2,9,7,2024-04-16,2024-04-18,2024-04-25
42409,11195,327,19,23,6,7,8,NULL,6,4,485.77,144.62,38.31,12.48,23.88,377.51,96.85,25.65,NULL,NULL,NULL,2024-11-22,NULL,NULL
42410,11362,880,20,20,19,1,9,NULL,4,4,116.04,0.00,0.00,14.10,8.12,138.26,53.87,38.96,1,3,2,2026-05-29,2026-05-30,2026-06-01
42411,11717,570,20,12,7,6,17,6,2,2,40.77,9.49,23.14,7.54,2.19,41.01,7.45,18.17,2,NULL,NULL,2025-07-23,2025-07-25,NULL
42412,18609,534,14,10,10,1,14,NULL,3,2,53.10,0.00,0.00,22.18,10.62,85.90,20.85,24.27,0,0,0,2025-06-17,2025-06-17,2025-06-17
42413,18423,794,11,22,2,7,17,NULL,7,6,117.53,31.20,30.37,0.00,16.40,102.73,14.81,14.42,0,NULL,NULL,2026-03-04,2026-03-04,NULL
42414,15874,30,18,10,18,1,19,6,4,3,42.64,0.00,0.00,6.91,2.98,52.53,16.72,31.83,2,5,3,2024-01-30,2024-02-01,2024-02-04
42415,5063,245,6,19,18,6,19,NULL,3,3,32.62,8.94,27.31,5.97,3.08,32.73,6.90,21.08,1,3,2,2024-09-01,2024-09-02,2024-09-04
42416,20904,669,8,8,2,1,17,4,3,3,151.68,0.00,0.00,0.00,19.72,171.40,48.55,28.33,2,NULL,NULL,2025-10-30,2025-11-01,NULL
42417,6262,766,5,22,6,1,9,NULL,4,4,105.99,0.00,0.00,12.12,13.78,131.89,34.19,25.92,0,2,2,2026-02-04,2026-02-04,2026-02-06
42418,1837,218,14,6,10,6,16,2,4,3,138.27,30.70,22.54,7.12,21.51,136.20,27.20,19.97,0,3,3,2024-08-05,2024-08-05,2024-08-08
42419,15354,51,18,22,1,1,18,4,2,2,19.38,0.00,0.00,5.25,1.36,25.99,9.07,34.90,NULL,NULL,NULL,2024-02-20,NULL,NULL
42420,7511,183,18,6,10,5,7,NULL,2,2,110.89,18.52,18.74,0.00,6.47,98.84,18.51,18.73,1,NULL,NULL,2024-07-01,2024-07-02,NULL
42421,9309,544,5,20,6,5,9,NULL,4,3,64.02,11.39,15.71,13.02,6.84,72.49,7.66,10.57,1,3,2,2025-06-27,2025-06-28,2025-06-30
42422,3647,544,19,21,10,1,19,NULL,4,4,164.96,0.00,0.00,5.35,11.55,181.86,75.26,41.38,1,4,3,2025-06-27,2025-06-28,2025-07-01
42423,9710,353,20,12,6,2,16,NULL,5,4,340.28,17.27,4.89,7.61,22.61,353.23,78.50,22.22,2,6,4,2024-12-18,2024-12-20,2024-12-24
42424,13524,886,1,23,18,1,3,NULL,1,1,14.88,0.00,0.00,4.16,1.49,20.53,6.41,31.22,NULL,NULL,NULL,2026-06-04,NULL,NULL
42425,21395,535,6,21,12,1,20,NULL,4,3,204.94,0.00,0.00,0.00,26.64,231.58,82.66,35.69,0,5,5,2025-06-18,2025-06-18,2025-06-23
42426,7014,844,19,22,2,3,7,NULL,3,2,77.18,5.08,5.45,16.13,5.05,93.28,31.33,33.59,0,NULL,NULL,2026-04-23,2026-04-23,NULL
42427,2678,942,13,10,12,1,18,NULL,1,1,16.96,0.00,0.00,6.92,3.39,27.27,7.43,27.25,NULL,NULL,NULL,2026-07-30,NULL,NULL
42428,2575,468,5,5,18,7,19,NULL,6,5,68.51,19.74,31.78,7.01,6.34,62.12,10.69,17.21,1,3,2,2025-04-12,2025-04-13,2025-04-15
42429,2841,944,19,11,14,1,19,NULL,2,2,65.25,0.00,0.00,5.21,4.57,75.03,27.72,36.95,1,4,3,2026-08-01,2026-08-02,2026-08-05
42430,735,108,1,10,10,1,16,NULL,4,4,103.42,0.00,0.00,7.96,10.34,121.72,32.82,26.96,2,7,5,2024-04-17,2024-04-19,2024-04-24
42431,4520,923,6,21,12,1,8,NULL,3,3,48.08,0.00,0.00,17.24,6.25,71.57,15.73,21.98,NULL,NULL,NULL,2026-07-11,NULL,NULL
42432,10156,271,9,3,6,1,18,NULL,4,3,59.70,0.00,0.00,6.28,11.34,77.32,20.67,26.73,NULL,NULL,NULL,2024-09-27,NULL,NULL
42433,13388,141,19,23,6,1,4,NULL,4,4,110.75,0.00,0.00,0.00,7.75,118.50,35.18,29.69,0,7,7,2024-05-20,2024-05-20,2024-05-27
42434,18142,226,21,21,18,7,1,NULL,3,2,52.36,15.13,34.22,4.38,2.61,44.22,7.20,16.28,3,7,4,2024-08-13,2024-08-16,2024-08-20
42435,11093,205,20,12,8,1,20,NULL,2,2,32.60,0.00,0.00,5.55,2.28,40.43,10.23,25.30,0,5,5,2024-07-23,2024-07-23,2024-07-28
42436,1560,595,19,4,6,5,18,NULL,5,5,126.40,21.31,17.71,7.89,7.36,120.34,24.60,20.44,NULL,NULL,NULL,2025-08-17,NULL,NULL
42437,10577,446,8,21,18,3,19,NULL,4,3,157.95,14.72,8.78,5.80,18.62,167.65,38.76,23.12,0,2,2,2025-03-21,2025-03-21,2025-03-23
42438,16102,378,20,17,8,1,18,NULL,5,5,124.52,0.00,0.00,0.00,8.72,133.24,43.71,32.81,NULL,NULL,NULL,2025-01-12,NULL,NULL
42439,11081,677,8,9,18,4,16,NULL,3,3,36.66,4.31,10.35,5.07,4.21,41.63,13.33,32.02,2,6,4,2025-11-07,2025-11-09,2025-11-13
42440,15136,10,15,23,9,1,18,NULL,3,1,52.38,0.00,0.00,7.65,10.48,70.51,23.52,33.36,NULL,NULL,NULL,2024-01-10,NULL,NULL
42441,220,352,17,21,10,1,19,NULL,5,4,66.67,0.00,0.00,5.92,4.67,77.26,32.82,42.48,1,4,3,2024-12-17,2024-12-18,2024-12-21
42442,18393,692,10,8,10,3,19,4,3,2,17.73,2.53,9.76,7.84,2.89,25.93,3.66,14.11,1,6,5,2025-11-22,2025-11-23,2025-11-28
42443,78,557,1,22,6,1,19,NULL,2,2,177.31,0.00,0.00,6.30,17.73,201.34,52.95,26.30,0,3,3,2025-07-10,2025-07-10,2025-07-13
42444,17065,433,17,6,18,1,19,NULL,3,1,140.43,0.00,0.00,6.82,9.83,157.08,64.82,41.27,2,5,3,2025-03-08,2025-03-10,2025-03-13
42445,21430,464,17,7,6,7,19,NULL,2,2,74.15,20.44,32.12,6.16,3.76,63.63,7.14,11.22,1,4,3,2025-04-08,2025-04-09,2025-04-12
42446,6441,274,20,22,14,1,17,NULL,2,2,118.84,0.00,0.00,0.00,8.32,127.16,53.73,42.25,1,NULL,NULL,2024-09-30,2024-10-01,NULL
42447,17988,73,14,20,6,1,17,6,3,2,149.06,0.00,0.00,0.00,29.81,178.87,52.91,29.58,2,NULL,NULL,2024-03-13,2024-03-15,NULL
42448,7228,126,17,22,18,1,19,6,4,3,292.12,0.00,0.00,0.00,20.45,312.57,101.86,32.59,1,6,5,2024-05-05,2024-05-06,2024-05-11
42449,10317,189,17,22,7,1,19,NULL,1,1,81.93,0.00,0.00,6.84,5.74,94.51,29.82,31.55,2,4,2,2024-07-07,2024-07-09,2024-07-11
42450,7566,350,14,20,6,4,19,4,1,1,20.33,3.38,12.11,7.56,3.39,27.90,4.97,17.81,2,4,2,2024-12-15,2024-12-17,2024-12-19
42451,20351,689,9,23,20,5,18,NULL,3,3,67.39,13.56,19.17,6.67,10.23,70.73,18.69,26.42,NULL,NULL,NULL,2025-11-19,NULL,NULL
42452,720,208,8,9,6,3,17,NULL,4,3,139.18,10.82,7.46,0.00,16.69,145.05,30.64,21.12,1,NULL,NULL,2024-07-26,2024-07-27,NULL
42453,3390,733,10,3,7,1,19,NULL,1,1,18.48,0.00,0.00,5.16,3.51,27.15,6.94,25.56,0,3,3,2026-01-02,2026-01-02,2026-01-05
42454,17323,311,13,24,20,3,18,NULL,2,2,48.08,3.58,6.13,5.02,8.90,58.42,16.47,28.19,NULL,NULL,NULL,2024-11-06,NULL,NULL
42455,3457,850,18,22,8,6,15,NULL,7,5,113.63,24.67,25.92,0.00,6.23,95.19,7.46,7.84,0,0,0,2026-04-29,2026-04-29,2026-04-29
42456,1290,261,3,12,18,1,9,7,1,1,16.08,0.00,0.00,14.13,1.61,31.82,4.87,15.30,0,2,2,2024-09-17,2024-09-17,2024-09-19
42457,20334,233,8,20,8,1,8,NULL,3,2,53.97,0.00,0.00,14.97,7.02,75.96,19.66,25.88,NULL,NULL,NULL,2024-08-20,NULL,NULL
42458,11435,375,11,5,6,1,17,NULL,3,2,30.29,0.00,0.00,7.11,5.76,43.16,10.15,23.52,1,NULL,NULL,2025-01-09,2025-01-10,NULL
42459,3785,155,9,19,6,3,19,NULL,1,1,45.92,4.04,7.26,5.81,7.96,55.65,16.54,29.72,2,6,4,2024-06-03,2024-06-05,2024-06-09
42460,2807,751,20,4,18,1,19,3,4,2,97.92,0.00,0.00,5.01,6.85,109.78,33.34,30.37,1,5,4,2026-01-20,2026-01-21,2026-01-25
42461,5321,611,17,19,6,7,14,NULL,5,5,184.20,49.69,34.52,0.00,9.42,143.93,2.97,2.06,0,1,1,2025-09-02,2025-09-02,2025-09-03
42462,12030,778,13,9,6,1,19,NULL,1,1,31.66,0.00,0.00,7.11,6.33,45.10,15.62,34.63,0,2,2,2026-02-16,2026-02-16,2026-02-18
42463,5899,591,17,12,14,1,19,NULL,3,3,35.58,0.00,0.00,5.48,2.49,43.55,17.61,40.44,0,5,5,2025-08-13,2025-08-13,2025-08-18
42464,19212,685,12,21,10,6,7,NULL,3,2,82.46,19.93,22.16,15.52,11.88,89.93,8.31,9.24,1,NULL,NULL,2025-11-15,2025-11-16,NULL
42465,20331,273,17,7,8,7,5,NULL,3,3,103.35,30.95,37.74,4.54,5.07,82.01,3.96,4.83,1,7,6,2024-09-29,2024-09-30,2024-10-06
42466,17166,369,19,21,12,1,20,NULL,5,5,74.97,0.00,0.00,5.65,5.25,85.87,24.39,28.40,2,7,5,2025-01-03,2025-01-05,2025-01-10
42467,2419,767,17,21,10,6,19,NULL,5,3,144.80,33.22,27.82,0.00,7.81,119.39,34.74,29.10,1,6,5,2026-02-05,2026-02-06,2026-02-11
42468,9486,332,20,6,6,1,19,NULL,3,2,137.69,0.00,0.00,5.52,9.64,152.85,42.47,27.79,0,4,4,2024-11-27,2024-11-27,2024-12-01
42469,13244,53,19,22,5,1,18,4,2,2,162.02,0.00,0.00,7.13,11.34,180.49,64.50,35.74,NULL,NULL,NULL,2024-02-22,NULL,NULL
42470,20110,611,11,12,6,1,4,NULL,6,4,199.11,0.00,0.00,4.43,37.83,241.37,93.33,38.67,1,8,7,2025-09-02,2025-09-03,2025-09-10
42471,21403,342,18,21,18,5,4,NULL,1,1,6.71,1.59,16.08,4.41,0.36,9.89,0.64,6.47,1,9,8,2024-12-07,2024-12-08,2024-12-16
42472,851,698,20,22,12,1,20,NULL,4,4,49.95,0.00,0.00,7.96,3.50,61.41,19.94,32.47,1,6,5,2025-11-28,2025-11-29,2025-12-04
42473,13535,435,20,22,10,6,1,NULL,3,3,209.64,38.74,20.77,3.66,11.96,186.52,37.25,19.97,3,9,6,2025-03-10,2025-03-13,2025-03-19
42474,13737,244,18,19,6,1,19,NULL,3,3,47.31,0.00,0.00,5.01,3.31,55.63,14.22,25.56,1,3,2,2024-08-31,2024-09-01,2024-09-03
42475,17659,205,20,10,2,1,11,NULL,6,5,115.92,0.00,0.00,25.52,8.11,149.55,45.49,30.42,0,0,0,2024-07-23,2024-07-23,2024-07-23
42476,1416,667,17,19,6,1,19,NULL,6,4,114.69,0.00,0.00,7.01,8.03,129.73,47.75,36.81,1,3,2,2025-10-28,2025-10-29,2025-10-31
42477,3676,359,5,7,18,6,8,NULL,4,3,102.75,29.45,29.99,15.37,9.53,98.20,16.72,17.03,NULL,NULL,NULL,2024-12-24,NULL,NULL
42478,7733,539,17,8,6,6,19,6,5,4,183.80,33.78,21.04,0.00,10.50,160.52,28.08,17.49,0,4,4,2025-06-22,2025-06-22,2025-06-26
42479,18538,581,17,3,6,1,6,NULL,2,2,76.72,0.00,0.00,15.98,5.37,98.07,22.19,22.63,0,2,2,2025-08-03,2025-08-03,2025-08-05
42480,18666,234,17,21,8,1,10,NULL,7,2,708.91,0.00,0.00,12.26,49.62,770.79,302.88,39.29,0,1,1,2024-08-21,2024-08-21,2024-08-22
42481,11202,505,8,24,2,3,16,NULL,3,3,199.87,18.38,8.75,5.06,23.59,210.14,63.12,30.04,2,4,2,2025-05-19,2025-05-21,2025-05-23
42482,16231,882,17,22,12,3,18,2,2,2,40.19,3.83,8.23,7.63,2.55,46.54,11.72,25.18,NULL,NULL,NULL,2026-05-31,NULL,NULL
42483,3395,898,19,19,6,1,19,NULL,4,4,139.99,0.00,0.00,0.00,9.80,149.79,57.14,38.15,0,2,2,2026-06-16,2026-06-16,2026-06-18
42484,1508,234,18,11,19,3,9,NULL,5,4,38.94,3.15,5.62,17.77,2.51,56.07,15.40,27.47,1,2,1,2024-08-21,2024-08-22,2024-08-23
42485,9115,117,18,19,6,1,4,NULL,2,2,34.11,0.00,0.00,3.96,2.39,40.46,13.09,32.35,1,5,4,2024-04-26,2024-04-27,2024-05-01
42486,4547,733,19,23,18,6,19,NULL,4,4,170.84,39.81,27.14,6.51,9.17,146.71,34.30,23.38,0,3,3,2026-01-02,2026-01-02,2026-01-05
42487,11172,150,19,21,18,1,17,NULL,4,4,36.28,0.00,0.00,5.87,2.54,44.69,13.63,30.50,1,NULL,NULL,2024-05-29,2024-05-30,NULL
42488,7544,60,8,21,7,1,19,NULL,2,2,26.24,0.00,0.00,7.66,3.41,37.31,10.03,26.88,1,3,2,2024-02-29,2024-03-01,2024-03-03
42489,2241,634,17,23,3,6,8,NULL,5,4,277.39,58.25,23.18,16.84,15.34,251.32,59.49,23.67,NULL,NULL,NULL,2025-09-25,NULL,NULL
42490,16702,729,6,9,18,6,14,NULL,3,3,194.46,42.11,21.91,20.04,19.81,192.20,15.95,8.30,0,0,0,2025-12-29,2025-12-29,2025-12-29
42491,1976,330,18,8,19,1,19,NULL,2,2,95.19,0.00,0.00,5.76,6.66,107.61,37.42,34.77,0,3,3,2024-11-25,2024-11-25,2024-11-28
42492,16637,395,1,1,5,3,8,NULL,1,1,15.31,2.46,8.00,16.60,1.29,30.74,2.38,7.74,NULL,NULL,NULL,2025-01-29,NULL,NULL
42493,13780,69,19,10,10,3,4,6,2,2,31.21,3.17,9.54,3.24,1.96,33.24,7.90,23.77,3,9,6,2024-03-09,2024-03-12,2024-03-18
42494,14906,863,17,6,18,1,19,7,1,1,17.20,0.00,0.00,6.54,1.20,24.94,5.61,22.49,0,5,5,2026-05-12,2026-05-12,2026-05-17
42495,12129,625,17,9,15,1,19,NULL,3,3,55.53,0.00,0.00,7.65,3.89,67.07,22.41,33.41,0,4,4,2025-09-16,2025-09-16,2025-09-20
42496,14161,287,20,6,6,3,18,7,2,2,41.45,2.41,5.08,5.63,2.73,47.40,12.60,26.58,NULL,NULL,NULL,2024-10-13,NULL,NULL
42497,5027,26,14,5,14,1,18,NULL,5,4,156.05,0.00,0.00,5.21,31.21,192.47,55.37,28.77,NULL,NULL,NULL,2024-01-26,NULL,NULL
42498,6281,746,19,11,6,1,19,NULL,2,2,72.35,0.00,0.00,6.69,5.06,84.10,25.09,29.83,0,5,5,2026-01-15,2026-01-15,2026-01-20
42499,945,370,17,21,18,6,4,NULL,3,2,84.52,19.74,26.79,4.38,4.53,73.69,19.02,25.81,0,7,7,2025-01-04,2025-01-04,2025-01-11
42500,19175,445,19,22,6,7,19,NULL,2,2,117.90,30.58,30.73,6.07,6.11,99.50,16.18,16.26,2,5,3,2025-03-20,2025-03-22,2025-03-25
42501,21906,967,14,12,6,1,19,NULL,6,6,210.26,0.00,0.00,0.00,42.05,252.31,71.23,28.23,1,4,3,2026-08-24,2026-08-25,2026-08-28
42502,1572,953,5,11,18,1,14,NULL,4,3,218.73,0.00,0.00,0.00,28.43,247.16,88.66,35.87,0,1,1,2026-08-10,2026-08-10,2026-08-11
42503,4398,420,6,9,6,5,17,NULL,3,3,104.02,18.69,18.23,6.11,11.09,102.53,11.18,10.90,0,NULL,NULL,2025-02-23,2025-02-23,NULL
42504,10171,106,6,8,10,1,19,NULL,1,1,14.75,0.00,0.00,5.06,1.92,21.73,5.16,23.75,2,7,5,2024-04-15,2024-04-17,2024-04-22
42505,21288,610,13,21,19,3,8,NULL,2,2,32.77,4.46,9.14,14.81,5.66,48.78,11.74,24.07,NULL,NULL,NULL,2025-09-01,NULL,NULL
42506,14621,131,20,22,20,1,20,NULL,5,3,136.08,0.00,0.00,0.00,9.53,145.61,67.85,46.60,1,6,5,2024-05-10,2024-05-11,2024-05-16
42507,5778,970,2,12,10,1,16,NULL,2,2,65.81,0.00,0.00,5.09,6.58,77.48,19.23,24.82,1,4,3,2026-08-27,2026-08-28,2026-08-31
42508,13152,236,20,21,18,3,11,NULL,3,2,35.53,3.08,5.14,25.20,2.27,59.92,8.67,14.47,0,0,0,2024-08-23,2024-08-23,2024-08-23
42509,5492,175,8,24,18,6,4,NULL,3,2,173.14,40.25,26.24,3.21,17.28,153.38,10.26,6.69,2,10,8,2024-06-23,2024-06-25,2024-07-03
42510,17896,463,5,8,12,1,18,NULL,5,3,163.95,0.00,0.00,7.67,21.31,192.93,81.73,42.36,NULL,NULL,NULL,2025-04-07,NULL,NULL
42511,229,286,19,20,6,1,19,6,3,1,77.89,0.00,0.00,5.09,5.45,88.43,23.58,26.67,0,5,5,2024-10-12,2024-10-12,2024-10-17
42512,11378,83,20,3,6,5,14,NULL,2,2,49.80,11.01,17.83,20.23,2.72,61.74,12.10,19.60,0,1,1,2024-03-23,2024-03-23,2024-03-24
42513,6244,765,17,3,6,1,19,NULL,4,2,194.71,0.00,0.00,5.64,13.63,213.98,91.16,42.60,2,6,4,2026-02-03,2026-02-05,2026-02-09
42514,16418,346,19,9,18,3,9,NULL,5,5,179.32,12.36,6.35,15.93,11.69,194.58,43.66,22.44,1,2,1,2024-12-11,2024-12-12,2024-12-13
42515,16377,10,17,11,6,4,9,NULL,1,1,28.35,4.78,11.53,16.22,1.65,41.44,4.91,11.85,0,2,2,2024-01-10,2024-01-10,2024-01-12
42516,6789,129,20,11,6,4,1,NULL,2,2,34.22,5.11,14.30,4.58,2.04,35.73,10.13,28.35,0,8,8,2024-05-08,2024-05-08,2024-05-16
42517,14553,406,18,22,15,1,3,NULL,4,2,85.92,0.00,0.00,4.36,6.01,96.29,29.33,30.46,NULL,NULL,NULL,2025-02-09,NULL,NULL
42518,6759,603,1,9,10,1,9,NULL,3,2,125.94,0.00,0.00,14.74,12.59,153.27,52.54,34.28,0,2,2,2025-08-25,2025-08-25,2025-08-27
42519,4859,416,9,20,6,1,19,6,2,2,46.54,0.00,0.00,5.94,8.84,61.32,22.17,36.15,0,3,3,2025-02-19,2025-02-19,2025-02-22
42520,21830,64,14,23,14,3,18,NULL,3,3,76.09,4.97,5.49,5.11,14.22,90.45,30.84,34.10,NULL,NULL,NULL,2024-03-04,NULL,NULL
42521,13124,843,18,9,14,3,6,NULL,1,1,53.76,5.30,8.12,13.46,3.39,65.31,19.31,29.57,1,2,1,2026-04-22,2026-04-23,2026-04-24
42522,2406,937,17,9,4,6,18,NULL,5,3,213.80,41.71,21.95,5.91,12.05,190.05,52.05,27.39,NULL,NULL,NULL,2026-07-25,NULL,NULL
42523,11521,37,9,21,18,1,9,NULL,5,4,38.53,0.00,0.00,14.48,7.32,60.33,15.56,25.79,0,1,1,2024-02-06,2024-02-06,2024-02-07
42524,9127,858,17,10,6,5,4,NULL,3,3,133.80,20.99,16.78,4.37,7.90,125.08,21.45,17.15,0,7,7,2026-05-07,2026-05-07,2026-05-14
42525,18356,197,20,9,6,1,19,NULL,6,4,101.38,0.00,0.00,0.00,7.10,108.48,35.70,32.91,1,3,2,2024-07-15,2024-07-16,2024-07-18
42526,5887,531,20,23,18,1,4,NULL,3,3,168.07,0.00,0.00,0.00,11.76,179.83,60.13,33.44,3,7,4,2025-06-14,2025-06-17,2025-06-21
